CommonName,RecYear,Easting,Northing,SP_GEOMETRY
Holly Blue,1991,450000,218000,System.__ComObject
Holly Blue,1997,451000,218000,System.__ComObject
Holly Blue,1998,450000,221000,System.__ComObject
Holly Blue,1997,450000,220000,System.__ComObject
Holly Blue,1998,451000,223000,System.__ComObject
Holly Blue,1998,450000,223000,System.__ComObject
Holly Blue,1997,450000,222000,System.__ComObject
Holly Blue,1998,450000,222000,System.__ComObject
Holly Blue,1997,450000,222000,System.__ComObject
Holly Blue,1998,450000,227000,System.__ComObject
Holly Blue,1998,450000,227000,System.__ComObject
Holly Blue,1998,451000,229000,System.__ComObject
Holly Blue,1998,450000,228000,System.__ComObject
Holly Blue,1998,450000,228000,System.__ComObject
Holly Blue,1998,451000,230000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,188000,System.__ComObject
Holly Blue,1990,450000,190000,System.__ComObject
Holly Blue,1991,450000,198000,System.__ComObject
Holly Blue,1991,450000,198000,System.__ComObject
Holly Blue,1991,450000,198000,System.__ComObject
Holly Blue,1991,450000,198000,System.__ComObject
Holly Blue,1992,450000,198000,System.__ComObject
Holly Blue,1992,450000,198000,System.__ComObject
Holly Blue,1992,450000,198000,System.__ComObject
Holly Blue,1991,450000,198000,System.__ComObject
Holly Blue,1997,453000,203000,System.__ComObject
Holly Blue,1997,453000,203000,System.__ComObject
Holly Blue,1997,453000,203000,System.__ComObject
Holly Blue,1997,471000,188000,System.__ComObject
Holly Blue,1990,454000,184000,System.__ComObject
Holly Blue,1990,454000,186000,System.__ComObject
Holly Blue,1991,454000,188000,System.__ComObject
Holly Blue,1990,454000,190000,System.__ComObject
Holly Blue,1990,454000,194000,System.__ComObject
Holly Blue,1990,452000,226000,System.__ComObject
Holly Blue,1990,452000,226000,System.__ComObject
Holly Blue,1998,453000,227000,System.__ComObject
Holly Blue,1998,453000,230000,System.__ComObject
Holly Blue,1990,453000,185000,System.__ComObject
Holly Blue,1991,452000,185000,System.__ComObject
Holly Blue,1997,453000,186000,System.__ComObject
Holly Blue,1997,452000,190000,System.__ComObject
Holly Blue,1997,452000,190000,System.__ComObject
Holly Blue,1990,452000,192000,System.__ComObject
Holly Blue,1990,443000,197000,System.__ComObject
Holly Blue,1990,452000,198000,System.__ComObject
Holly Blue,1990,452000,198000,System.__ComObject
Holly Blue,1990,454000,204000,System.__ComObject
Holly Blue,1990,454000,206000,System.__ComObject
Holly Blue,1990,454000,206000,System.__ComObject
Holly Blue,1991,454000,206000,System.__ComObject
Holly Blue,1991,454000,206000,System.__ComObject
Holly Blue,1991,454000,206000,System.__ComObject
Holly Blue,1991,454000,212000,System.__ComObject
Holly Blue,1998,454000,214000,System.__ComObject
Holly Blue,1997,454000,215000,System.__ComObject
Holly Blue,1990,455000,216000,System.__ComObject
Holly Blue,1997,454000,216000,System.__ComObject
Holly Blue,1998,454000,217000,System.__ComObject
Holly Blue,1997,455000,216000,System.__ComObject
Holly Blue,1997,455000,219000,System.__ComObject
Holly Blue,1998,455000,219000,System.__ComObject
Holly Blue,1997,454000,218000,System.__ComObject
Holly Blue,1998,454000,218000,System.__ComObject
Holly Blue,1998,455000,221000,System.__ComObject
Holly Blue,1998,455000,220000,System.__ComObject
Holly Blue,1997,454000,221000,System.__ComObject
Holly Blue,1998,454000,222000,System.__ComObject
Holly Blue,1998,454000,224000,System.__ComObject
Holly Blue,1998,454000,226000,System.__ComObject
Holly Blue,1990,454000,180000,System.__ComObject
Holly Blue,1991,456000,200000,System.__ComObject
Holly Blue,1991,457000,209000,System.__ComObject
Holly Blue,1990,456000,186000,System.__ComObject
Holly Blue,1990,456000,188000,System.__ComObject
Holly Blue,1990,456000,190000,System.__ComObject
Holly Blue,1998,456000,192000,System.__ComObject
Holly Blue,1991,458000,218000,System.__ComObject
Holly Blue,1997,458000,219000,System.__ComObject
Holly Blue,1998,459000,219000,System.__ComObject
Holly Blue,1997,459000,221000,System.__ComObject
Holly Blue,1997,458000,221000,System.__ComObject
Holly Blue,1998,459000,222000,System.__ComObject
Holly Blue,1997,458000,223000,System.__ComObject
Holly Blue,1997,458000,222000,System.__ComObject
Holly Blue,1997,459000,222000,System.__ComObject
Holly Blue,1990,458000,222000,System.__ComObject
Holly Blue,1997,459000,223000,System.__ComObject
Holly Blue,1990,459000,222000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1991,458000,185000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1990,458000,186000,System.__ComObject
Holly Blue,1992,461000,201000,System.__ComObject
Holly Blue,1990,458000,188000,System.__ComObject
Holly Blue,1990,458000,190000,System.__ComObject
Holly Blue,1990,458000,192000,System.__ComObject
Holly Blue,1990,458000,196000,System.__ComObject
Holly Blue,1990,460000,205000,System.__ComObject
Holly Blue,1992,460000,205000,System.__ComObject
Holly Blue,1991,462000,230000,System.__ComObject
Holly Blue,1992,460000,186000,System.__ComObject
Holly Blue,1990,460000,188000,System.__ComObject
Holly Blue,1991,460000,188000,System.__ComObject
Holly Blue,1992,460000,188000,System.__ComObject
Holly Blue,1992,460000,188000,System.__ComObject
Holly Blue,1990,460000,188000,System.__ComObject
Holly Blue,1990,460000,188000,System.__ComObject
Holly Blue,1991,461000,191000,System.__ComObject
Holly Blue,1991,460000,190000,System.__ComObject
Holly Blue,1991,463000,201000,System.__ComObject
Holly Blue,1992,462000,200000,System.__ComObject
Holly Blue,1991,462000,204000,System.__ComObject
Holly Blue,1991,462000,206000,System.__ComObject
Holly Blue,1990,462000,206000,System.__ComObject
Holly Blue,1991,462000,182000,System.__ComObject
Holly Blue,1991,462000,190000,System.__ComObject
Holly Blue,1991,462000,190000,System.__ComObject
Holly Blue,1990,472000,186000,System.__ComObject
Holly Blue,1990,472000,186000,System.__ComObject
Holly Blue,1991,472000,190000,System.__ComObject
Holly Blue,1990,472000,192000,System.__ComObject
Holly Blue,1990,472000,194000,System.__ComObject
Holly Blue,1990,468000,184000,System.__ComObject
Holly Blue,1990,468000,186000,System.__ComObject
Holly Blue,1990,468000,186000,System.__ComObject
Holly Blue,1990,468000,190000,System.__ComObject
Holly Blue,1991,468000,194000,System.__ComObject
Holly Blue,1990,468000,194000,System.__ComObject
Holly Blue,1990,468000,196000,System.__ComObject
Holly Blue,1990,468000,196000,System.__ComObject
Holly Blue,1990,470000,206000,System.__ComObject
Holly Blue,1990,470000,206000,System.__ComObject
Holly Blue,1990,470000,180000,System.__ComObject
Holly Blue,1991,470000,198000,System.__ComObject
Holly Blue,1991,472000,202000,System.__ComObject
Holly Blue,1995,473000,179000,System.__ComObject
Holly Blue,1990,472000,180000,System.__ComObject
Holly Blue,1990,472000,182000,System.__ComObject
Holly Blue,1990,472000,196000,System.__ComObject
Holly Blue,1995,475000,175000,System.__ComObject
Holly Blue,1992,474000,178000,System.__ComObject
Holly Blue,1998,447000,210000,System.__ComObject
Holly Blue,1990,462000,216000,System.__ComObject
Holly Blue,1991,443000,213000,System.__ComObject
Holly Blue,1998,448000,210000,System.__ComObject
Holly Blue,1997,449000,208000,System.__ComObject
Holly Blue,1998,449000,208000,System.__ComObject
Holly Blue,1992,448000,208000,System.__ComObject
Holly Blue,1991,449000,208000,System.__ComObject
Holly Blue,1998,450000,207000,System.__ComObject
Holly Blue,1992,452000,196000,System.__ComObject
Holly Blue,1990,438000,190000,System.__ComObject
Holly Blue,1991,438000,182000,System.__ComObject
Holly Blue,1991,438000,183000,System.__ComObject
Holly Blue,1998,462000,187000,System.__ComObject
Holly Blue,1991,461000,187000,System.__ComObject
Holly Blue,1992,432000,186000,System.__ComObject
Holly Blue,1991,437000,184000,System.__ComObject
Holly Blue,1990,466000,191000,System.__ComObject
Holly Blue,1991,466000,190000,System.__ComObject
Holly Blue,1991,468000,190000,System.__ComObject
Holly Blue,1998,428000,186000,System.__ComObject
Holly Blue,1998,430000,186000,System.__ComObject
Holly Blue,1998,433000,208000,System.__ComObject
Holly Blue,1991,465000,185000,System.__ComObject
Holly Blue,1990,460000,208000,System.__ComObject
Holly Blue,1990,470000,193000,System.__ComObject
Holly Blue,1991,428000,185000,System.__ComObject
Holly Blue,1998,456000,217000,System.__ComObject
Holly Blue,1997,456000,217000,System.__ComObject
Holly Blue,1991,454000,216000,System.__ComObject
Holly Blue,1990,455000,217000,System.__ComObject
Holly Blue,1997,455000,217000,System.__ComObject
Holly Blue,1991,460000,214000,System.__ComObject
Holly Blue,1997,459000,214000,System.__ComObject
Holly Blue,1991,460000,214000,System.__ComObject
Holly Blue,1991,460000,234000,System.__ComObject
Holly Blue,1991,460000,234000,System.__ComObject
Holly Blue,1991,460000,234000,System.__ComObject
Holly Blue,1991,460000,234000,System.__ComObject
Holly Blue,1997,454000,206000,System.__ComObject
Holly Blue,1991,456000,183000,System.__ComObject
Holly Blue,1998,474000,176000,System.__ComObject
Holly Blue,1998,476000,178000,System.__ComObject
Holly Blue,1997,458000,180000,System.__ComObject
Holly Blue,1998,476000,177000,System.__ComObject
Holly Blue,1997,472000,188000,System.__ComObject
Holly Blue,1998,432000,216000,System.__ComObject
Holly Blue,1997,433000,216000,System.__ComObject
Holly Blue,1998,433000,216000,System.__ComObject
Holly Blue,1998,433000,217000,System.__ComObject
Holly Blue,1998,434000,216000,System.__ComObject
Holly Blue,1998,434000,216000,System.__ComObject
Holly Blue,1997,434000,217000,System.__ComObject
Holly Blue,1991,432000,216000,System.__ComObject
Holly Blue,1991,432000,216000,System.__ComObject
Holly Blue,1991,432000,216000,System.__ComObject
Holly Blue,1991,432000,216000,System.__ComObject
Holly Blue,1991,432000,216000,System.__ComObject
Holly Blue,1991,434000,216000,System.__ComObject
Holly Blue,1997,446000,208000,System.__ComObject
Holly Blue,1998,446000,208000,System.__ComObject
Holly Blue,1997,447000,207000,System.__ComObject
Holly Blue,1998,447000,207000,System.__ComObject
Holly Blue,1997,446000,209000,System.__ComObject
Holly Blue,1997,448000,207000,System.__ComObject
Holly Blue,1997,445000,207000,System.__ComObject
Holly Blue,1998,446000,207000,System.__ComObject
Holly Blue,1998,435000,204000,System.__ComObject
Holly Blue,1998,475000,177000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1989,488000,186000,System.__ComObject
Holly Blue,1989,464000,170000,System.__ComObject
Holly Blue,1989,486000,176000,System.__ComObject
Holly Blue,1990,490000,174000,System.__ComObject
Holly Blue,1990,490000,178000,System.__ComObject
Holly Blue,1990,492000,168000,System.__ComObject
Holly Blue,1990,492000,172000,System.__ComObject
Holly Blue,1990,492000,174000,System.__ComObject
Holly Blue,1990,494000,168000,System.__ComObject
Holly Blue,1990,494000,170000,System.__ComObject
Holly Blue,1990,494000,172000,System.__ComObject
Holly Blue,1990,494000,174000,System.__ComObject
Holly Blue,1990,494000,176000,System.__ComObject
Holly Blue,1990,498000,172000,System.__ComObject
Holly Blue,1990,488000,184000,System.__ComObject
Holly Blue,1990,490000,184000,System.__ComObject
Holly Blue,1990,486000,178000,System.__ComObject
Holly Blue,1990,436000,178000,System.__ComObject
Holly Blue,1990,442000,170000,System.__ComObject
Holly Blue,1990,478000,174000,System.__ComObject
Holly Blue,1990,476000,172000,System.__ComObject
Holly Blue,1990,486000,168000,System.__ComObject
Holly Blue,1990,486000,170000,System.__ComObject
Holly Blue,1990,486000,172000,System.__ComObject
Holly Blue,1990,488000,170000,System.__ComObject
Holly Blue,1990,454000,170000,System.__ComObject
Holly Blue,1990,454000,172000,System.__ComObject
Holly Blue,1990,480000,170000,System.__ComObject
Holly Blue,1990,480000,174000,System.__ComObject
Holly Blue,1990,480000,176000,System.__ComObject
Holly Blue,1990,482000,170000,System.__ComObject
Holly Blue,1990,484000,170000,System.__ComObject
Holly Blue,1990,474000,170000,System.__ComObject
Holly Blue,1990,494000,172000,System.__ComObject
Holly Blue,1990,460000,162000,System.__ComObject
Holly Blue,1990,436000,166000,System.__ComObject
Holly Blue,1990,482000,160000,System.__ComObject
Holly Blue,1990,464000,168000,System.__ComObject
Holly Blue,1989,488000,180000,System.__ComObject
Holly Blue,1989,490000,178000,System.__ComObject
Holly Blue,1989,492000,174000,System.__ComObject
Holly Blue,1989,496000,176000,System.__ComObject
Holly Blue,1989,484000,180000,System.__ComObject
Holly Blue,1989,486000,178000,System.__ComObject
Holly Blue,1989,486000,178000,System.__ComObject
Holly Blue,1989,440000,174000,System.__ComObject
Holly Blue,1989,444000,170000,System.__ComObject
Holly Blue,1989,432000,178000,System.__ComObject
Holly Blue,1989,432000,179000,System.__ComObject
Holly Blue,1989,497000,178000,System.__ComObject
Holly Blue,1989,498000,174000,System.__ComObject
Holly Blue,1989,498000,176000,System.__ComObject
Holly Blue,1989,498000,178000,System.__ComObject
Holly Blue,1989,486000,180000,System.__ComObject
Holly Blue,1989,433000,177000,System.__ComObject
Holly Blue,1989,434000,176000,System.__ComObject
Holly Blue,1989,492000,166000,System.__ComObject
Holly Blue,1989,445000,163000,System.__ComObject
Holly Blue,1989,484000,182000,System.__ComObject
Holly Blue,1989,486000,186000,System.__ComObject
Holly Blue,1989,432000,179000,System.__ComObject
Holly Blue,1990,494000,178000,System.__ComObject
Holly Blue,1990,496000,178000,System.__ComObject
Holly Blue,1990,498000,178000,System.__ComObject
Holly Blue,1990,500000,174000,System.__ComObject
Holly Blue,1990,500000,180000,System.__ComObject
Holly Blue,1990,480000,182000,System.__ComObject
Holly Blue,1990,450000,174000,System.__ComObject
Holly Blue,1990,452000,174000,System.__ComObject
Holly Blue,1990,454000,170000,System.__ComObject
Holly Blue,1990,454000,174000,System.__ComObject
Holly Blue,1990,454000,178000,System.__ComObject
Holly Blue,1990,456000,170000,System.__ComObject
Holly Blue,1990,456000,174000,System.__ComObject
Holly Blue,1990,458000,170000,System.__ComObject
Holly Blue,1990,458000,172000,System.__ComObject
Holly Blue,1990,458000,178000,System.__ComObject
Holly Blue,1990,460000,170000,System.__ComObject
Holly Blue,1990,460000,172000,System.__ComObject
Holly Blue,1990,460000,174000,System.__ComObject
Holly Blue,1990,460000,176000,System.__ComObject
Holly Blue,1990,460000,178000,System.__ComObject
Holly Blue,1990,462000,170000,System.__ComObject
Holly Blue,1990,466000,170000,System.__ComObject
Holly Blue,1990,466000,176000,System.__ComObject
Holly Blue,1990,468000,174000,System.__ComObject
Holly Blue,1990,474000,170000,System.__ComObject
Holly Blue,1990,456000,168000,System.__ComObject
Holly Blue,1990,478000,170000,System.__ComObject
Holly Blue,1990,460000,164000,System.__ComObject
Holly Blue,1990,462000,164000,System.__ComObject
Holly Blue,1990,457000,170000,System.__ComObject
Holly Blue,1990,500000,174000,System.__ComObject
Holly Blue,1990,440000,176000,System.__ComObject
Holly Blue,1990,442000,170000,System.__ComObject
Holly Blue,1990,444000,170000,System.__ComObject
Holly Blue,1990,444000,176000,System.__ComObject
Holly Blue,1990,446000,170000,System.__ComObject
Holly Blue,1990,432000,168000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,492000,166000,System.__ComObject
Holly Blue,1990,492000,168000,System.__ComObject
Holly Blue,1990,494000,166000,System.__ComObject
Holly Blue,1990,494000,175000,System.__ComObject
Holly Blue,1990,484000,182000,System.__ComObject
Holly Blue,1990,486000,186000,System.__ComObject
Holly Blue,1990,494000,168000,System.__ComObject
Holly Blue,1990,490000,168000,System.__ComObject
Holly Blue,1990,492000,180000,System.__ComObject
Holly Blue,1990,488000,176000,System.__ComObject
Holly Blue,1990,480000,180000,System.__ComObject
Holly Blue,1990,482000,180000,System.__ComObject
Holly Blue,1990,488000,172000,System.__ComObject
Holly Blue,1990,488000,174000,System.__ComObject
Holly Blue,1990,494000,172000,System.__ComObject
Holly Blue,1990,484000,176000,System.__ComObject
Holly Blue,1990,484000,180000,System.__ComObject
Holly Blue,1989,456000,170000,System.__ComObject
Holly Blue,1989,482000,176000,System.__ComObject
Holly Blue,1989,490000,178000,System.__ComObject
Holly Blue,1989,480000,172000,System.__ComObject
Holly Blue,1989,490000,178000,System.__ComObject
Holly Blue,1989,476000,182000,System.__ComObject
Holly Blue,1989,480000,172000,System.__ComObject
Holly Blue,1989,482000,172000,System.__ComObject
Holly Blue,1989,482000,174000,System.__ComObject
Holly Blue,1989,450000,174000,System.__ComObject
Holly Blue,1989,472000,174000,System.__ComObject
Holly Blue,1989,482000,176000,System.__ComObject
Holly Blue,1989,476000,182000,System.__ComObject
Holly Blue,1989,450000,178000,System.__ComObject
Holly Blue,1989,452000,178000,System.__ComObject
Holly Blue,1989,454000,178000,System.__ComObject
Holly Blue,1989,456000,174000,System.__ComObject
Holly Blue,1989,456000,176000,System.__ComObject
Holly Blue,1989,458000,176000,System.__ComObject
Holly Blue,1989,488000,170000,System.__ComObject
Holly Blue,1989,461000,162000,System.__ComObject
Holly Blue,1989,456000,182000,System.__ComObject
Holly Blue,1990,488000,176000,System.__ComObject
Holly Blue,1990,488000,178000,System.__ComObject
Holly Blue,1990,488000,180000,System.__ComObject
Holly Blue,1989,458000,170000,System.__ComObject
Holly Blue,1989,484000,172000,System.__ComObject
Holly Blue,1989,484000,174000,System.__ComObject
Holly Blue,1989,460000,178000,System.__ComObject
Holly Blue,1989,460000,178000,System.__ComObject
Holly Blue,1989,488000,172000,System.__ComObject
Holly Blue,1989,464000,172000,System.__ComObject
Holly Blue,1989,462000,172000,System.__ComObject
Holly Blue,1989,462000,174000,System.__ComObject
Holly Blue,1989,460000,174000,System.__ComObject
Holly Blue,1989,480000,172000,System.__ComObject
Holly Blue,1989,482000,162000,System.__ComObject
Holly Blue,1989,460000,162000,System.__ComObject
Holly Blue,1989,452000,178000,System.__ComObject
Holly Blue,1989,458000,182000,System.__ComObject
Holly Blue,1989,492000,176000,System.__ComObject
Holly Blue,1989,482000,162000,System.__ComObject
Holly Blue,1989,476000,182000,System.__ComObject
Holly Blue,1989,484000,174000,System.__ComObject
Holly Blue,1989,480000,178000,System.__ComObject
Holly Blue,1989,482000,178000,System.__ComObject
Holly Blue,1989,484000,170000,System.__ComObject
Holly Blue,1989,484000,176000,System.__ComObject
Holly Blue,1989,486000,176000,System.__ComObject
Holly Blue,1989,478000,171000,System.__ComObject
Holly Blue,1989,486000,174000,System.__ComObject
Holly Blue,1989,482000,176000,System.__ComObject
Holly Blue,1989,482000,172000,System.__ComObject
Holly Blue,1989,482000,174000,System.__ComObject
Holly Blue,1989,484000,172000,System.__ComObject
Holly Blue,1989,484000,174000,System.__ComObject
Holly Blue,1989,484000,160000,System.__ComObject
Holly Blue,1989,484000,162000,System.__ComObject
Holly Blue,1989,486000,160000,System.__ComObject
Holly Blue,1989,460000,174000,System.__ComObject
Holly Blue,1989,460000,174000,System.__ComObject
Holly Blue,1989,456000,180000,System.__ComObject
Holly Blue,1989,488000,172000,System.__ComObject
Holly Blue,1989,488000,174000,System.__ComObject
Holly Blue,1989,490000,178000,System.__ComObject
Holly Blue,1989,484000,176000,System.__ComObject
Holly Blue,1989,476000,182000,System.__ComObject
Holly Blue,1989,488000,176000,System.__ComObject
Holly Blue,1989,449000,167000,System.__ComObject
Holly Blue,1989,469000,170000,System.__ComObject
Holly Blue,1989,490000,174000,System.__ComObject
Holly Blue,1989,490000,178000,System.__ComObject
Holly Blue,1989,494000,170000,System.__ComObject
Holly Blue,1989,494000,172000,System.__ComObject
Holly Blue,1989,494000,178000,System.__ComObject
Holly Blue,1989,496000,176000,System.__ComObject
Holly Blue,1989,496000,178000,System.__ComObject
Holly Blue,1989,498000,182000,System.__ComObject
Holly Blue,1989,500000,180000,System.__ComObject
Holly Blue,1989,476000,182000,System.__ComObject
Holly Blue,1989,476000,184000,System.__ComObject
Holly Blue,1989,478000,184000,System.__ComObject
Holly Blue,1989,482000,174000,System.__ComObject
Holly Blue,1989,476000,182000,System.__ComObject
Holly Blue,1989,480000,182000,System.__ComObject
Holly Blue,1989,481000,183000,System.__ComObject
Holly Blue,1989,476000,171000,System.__ComObject
Holly Blue,1989,460000,178000,System.__ComObject
Holly Blue,1989,444000,164000,System.__ComObject
Holly Blue,1989,444000,164000,System.__ComObject
Holly Blue,1989,444000,164000,System.__ComObject
Holly Blue,1989,450000,164000,System.__ComObject
Holly Blue,1989,451000,165000,System.__ComObject
Holly Blue,1989,446000,166000,System.__ComObject
Holly Blue,1989,498000,174000,System.__ComObject
Holly Blue,1989,476000,182000,System.__ComObject
Holly Blue,1989,460000,175000,System.__ComObject
Holly Blue,1989,451000,169000,System.__ComObject
Holly Blue,1989,478000,170000,System.__ComObject
Holly Blue,1989,456000,176000,System.__ComObject
Holly Blue,1989,488000,174000,System.__ComObject
Holly Blue,1989,462000,166000,System.__ComObject
Holly Blue,1989,464000,164000,System.__ComObject
Holly Blue,1989,445000,168000,System.__ComObject
Holly Blue,1989,486000,168000,System.__ComObject
Holly Blue,1989,458000,180000,System.__ComObject
Holly Blue,1987,488000,168000,System.__ComObject
Holly Blue,1987,488000,174000,System.__ComObject
Holly Blue,1987,490000,174000,System.__ComObject
Holly Blue,1987,494000,178000,System.__ComObject
Holly Blue,1987,497000,178000,System.__ComObject
Holly Blue,1988,476000,182000,System.__ComObject
Holly Blue,1988,494000,176000,System.__ComObject
Holly Blue,1988,472000,176000,System.__ComObject
Holly Blue,1988,484000,178000,System.__ComObject
Holly Blue,1988,484000,180000,System.__ComObject
Holly Blue,1988,486000,178000,System.__ComObject
Holly Blue,1988,496000,176000,System.__ComObject
Holly Blue,1988,432000,178000,System.__ComObject
Holly Blue,1988,434000,176000,System.__ComObject
Holly Blue,1988,494000,176000,System.__ComObject
Holly Blue,1988,494000,176000,System.__ComObject
Holly Blue,1987,480000,184000,System.__ComObject
Holly Blue,1988,488000,178000,System.__ComObject
Holly Blue,1988,496000,178000,System.__ComObject
Holly Blue,1988,470000,176000,System.__ComObject
Holly Blue,1987,494000,176000,System.__ComObject
Holly Blue,1987,482000,182000,System.__ComObject
Holly Blue,1987,496000,178000,System.__ComObject
Holly Blue,1992,478000,170000,System.__ComObject
Holly Blue,1992,470000,174000,System.__ComObject
Holly Blue,1992,490000,182000,System.__ComObject
Holly Blue,1992,496000,176000,System.__ComObject
Holly Blue,1990,466000,166000,System.__ComObject
Holly Blue,1990,480000,180000,System.__ComObject
Holly Blue,1990,480000,162000,System.__ComObject
Holly Blue,1991,487000,178000,System.__ComObject
Holly Blue,1991,476000,182000,System.__ComObject
Holly Blue,1991,478000,168000,System.__ComObject
Holly Blue,1991,460000,174000,System.__ComObject
Holly Blue,1991,464000,166000,System.__ComObject
Holly Blue,1991,476000,182000,System.__ComObject
Holly Blue,1991,464000,166000,System.__ComObject
Holly Blue,1991,468000,166000,System.__ComObject
Holly Blue,1991,468000,168000,System.__ComObject
Holly Blue,1991,474000,164000,System.__ComObject
Holly Blue,1991,464000,168000,System.__ComObject
Holly Blue,1991,466000,166000,System.__ComObject
Holly Blue,1991,468000,166000,System.__ComObject
Holly Blue,1991,468000,168000,System.__ComObject
Holly Blue,1991,464000,168000,System.__ComObject
Holly Blue,1991,444000,164000,System.__ComObject
Holly Blue,1991,472000,168000,System.__ComObject
Holly Blue,1991,474000,166000,System.__ComObject
Holly Blue,1991,464000,168000,System.__ComObject
Holly Blue,1991,449000,181000,System.__ComObject
Holly Blue,1991,450000,181000,System.__ComObject
Holly Blue,1991,451000,180000,System.__ComObject
Holly Blue,1991,452000,180000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,461000,179000,System.__ComObject
Holly Blue,1991,486000,180000,System.__ComObject
Holly Blue,1991,486000,178000,System.__ComObject
Holly Blue,1991,492000,164000,System.__ComObject
Holly Blue,1991,476000,182000,System.__ComObject
Holly Blue,1991,476000,182000,System.__ComObject
Holly Blue,1990,484000,176000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,480000,180000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,452000,170000,System.__ComObject
Holly Blue,1990,452000,172000,System.__ComObject
Holly Blue,1990,454000,180000,System.__ComObject
Holly Blue,1990,456000,170000,System.__ComObject
Holly Blue,1990,456000,174000,System.__ComObject
Holly Blue,1990,480000,162000,System.__ComObject
Holly Blue,1990,480000,164000,System.__ComObject
Holly Blue,1990,482000,164000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,490000,182000,System.__ComObject
Holly Blue,1990,490000,184000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,456000,172000,System.__ComObject
Holly Blue,1990,458000,172000,System.__ComObject
Holly Blue,1990,470000,172000,System.__ComObject
Holly Blue,1990,470000,174000,System.__ComObject
Holly Blue,1990,482000,174000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,488000,172000,System.__ComObject
Holly Blue,1990,492000,178000,System.__ComObject
Holly Blue,1990,474000,170000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,456000,178000,System.__ComObject
Holly Blue,1990,458000,178000,System.__ComObject
Holly Blue,1990,458000,180000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,484000,164000,System.__ComObject
Holly Blue,1990,484000,166000,System.__ComObject
Holly Blue,1990,486000,166000,System.__ComObject
Holly Blue,1990,490000,166000,System.__ComObject
Holly Blue,1990,478000,172000,System.__ComObject
Holly Blue,1990,434000,180000,System.__ComObject
Holly Blue,1990,445000,170000,System.__ComObject
Holly Blue,1990,432000,182000,System.__ComObject
Holly Blue,1990,454000,168000,System.__ComObject
Holly Blue,1990,436000,166000,System.__ComObject
Holly Blue,1990,488000,162000,System.__ComObject
